Order Id,Company Id,Company Name,Date,Order Value,Converted
6O8XLA678ZKDWVZX,HTEPPEX1ROCFPEHJ,Impulsive Copp,9/20/2017,8665,0
CQTU5KEHU0F41Z9N,HTEPPEX1ROCFPEHJ,Impulsive Copp,11/26/2016,7744,0
E9QP5EMJH91XPBWL,HTEPPEX1ROCFPEHJ,Impulsive Copp,5/22/2016,7503,0
XEMXNMP7YQYQJP09,HTEPPEX1ROCFPEHJ,Impulsive Copp,7/15/2018,7387,0
KT94QR82TGHZM9I8,HTEPPEX1ROCFPEHJ,Impulsive Copp,8/7/2016,9222,0
ARYIERN4YHAS4RJX,HTEPPEX1ROCFPEHJ,Impulsive Copp,4/1/2015,7693,0
ZS6IJHV0M2L9B30M,HTEPPEX1ROCFPEHJ,Impulsive Copp,7/3/2018,4978,0
5DSSZEMD2UV9IBDI,HTEPPEX1ROCFPEHJ,Impulsive Copp,5/21/2018,8612,0
ORFY7N919W4EW41X,HTEPPEX1ROCFPEHJ,Impulsive Copp,9/17/2016,4601,0
IU7MBQT4VT68AXYT,HTEPPEX1ROCFPEHJ,Impulsive Copp,9/4/2017,9260,0
SHOLSO4DDZPVE2BE,HTEPPEX1ROCFPEHJ,Impulsive Copp,3/18/2015,8271,0
QUFHF7EK0BZ32TLR,HTEPPEX1ROCFPEHJ,Impulsive Copp,11/27/2017,9967,0
EJCEYAPNRG3SEUVD,I0J53TUI9QUE0ENE,Yellerish Launch,2/24/2015,4074,0
NMAYKFIJ8FX385J4,I0J53TUI9QUE0ENE,Yellerish Launch,10/9/2016,360,0
HMDSNSBYH80HKRXC,I0J53TUI9QUE0ENE,Yellerish Launch,8/23/2014,964,0
6CJUV31SPANTN2YN,I0J53TUI9QUE0ENE,Yellerish Launch,8/12/2014,7884,1
HY2PYIIU1ITYCF76,I0J53TUI9QUE0ENE,Yellerish Launch,5/18/2018,9440,0
DOV57GJFNL1QVU9C,I0J53TUI9QUE0ENE,Yellerish Launch,9/25/2017,2655,0
UYJ3AC1IN69D2MZ5,I0J53TUI9QUE0ENE,Yellerish Launch,1/29/2017,6989,0
1CUU58W477A32ABY,I0J53TUI9QUE0ENE,Yellerish Launch,7/14/2017,2211,0
ZD4EX8TX1EAIZFT6,I0J53TUI9QUE0ENE,Yellerish Launch,3/30/2014,3171,1
IT662W2IW0P66LFK,I0J53TUI9QUE0ENE,Yellerish Launch,12/8/2017,8307,0
KLW4AQL11F6TM8T4,I0J53TUI9QUE0ENE,Yellerish Launch,6/20/2017,8518,0
S86VBMG3SWUY94TW,I0J53TUI9QUE0ENE,Yellerish Launch,4/5/2014,400,1
8FYMR90MGN6HVWT2,I0J53TUI9QUE0ENE,Yellerish Launch,8/6/2014,2883,1
X8SIGOTF71EGFKK3,ZH2HIYBA8DBKW6RV,Youngest Profile,5/21/2018,5290,0
JKMS44CB3IESCKEJ,ZH2HIYBA8DBKW6RV,Youngest Profile,1/30/2017,786,0
JH8VP0G10KVL1UL7,ZH2HIYBA8DBKW6RV,Youngest Profile,7/16/2015,4931,0
TOAH45GI8R93A705,ZH2HIYBA8DBKW6RV,Youngest Profile,5/20/2014,3077,0
F6ZPLRF68IM34P7L,ZH2HIYBA8DBKW6RV,Youngest Profile,4/22/2016,8206,0
QHPRHKFYBL0SU3D2,ZH2HIYBA8DBKW6RV,Youngest Profile,1/16/2016,8447,0
7FZMHCU4RCOURZ4T,ZH2HIYBA8DBKW6RV,Youngest Profile,11/2/2014,6287,0
KU6L8WKD6SZSCX7L,ZH2HIYBA8DBKW6RV,Youngest Profile,7/24/2014,6876,1
OPB07IJM8VX70XLW,ZH2HIYBA8DBKW6RV,Youngest Profile,3/30/2016,4113,0
XRUO4YJ650IL386K,ZH2HIYBA8DBKW6RV,Youngest Profile,1/4/2018,6823,0
AUY8ELQAK0AA19X6,ZH2HIYBA8DBKW6RV,Youngest Profile,8/4/2015,1522,0
9XXN060XPE7YWG7C,ZH2HIYBA8DBKW6RV,Youngest Profile,12/1/2014,8477,0
IDW8K4ACMWRF6M3I,ZH2HIYBA8DBKW6RV,Youngest Profile,7/23/2015,3801,0
S8QH4RLO39TOT0IR,ZH2HIYBA8DBKW6RV,Youngest Profile,11/24/2015,3131,0
OAQWN0KDIJUUE0AK,ZH2HIYBA8DBKW6RV,Youngest Profile,9/25/2017,5790,0
4YPWKLA02X1JCEVU,ZH2HIYBA8DBKW6RV,Youngest Profile,3/31/2016,202,1
WHRFTY7SK7RJ62U1,ZH2HIYBA8DBKW6RV,Youngest Profile,3/20/2016,1245,0
MEHSKEO5DW07AFWX,ZH2HIYBA8DBKW6RV,Youngest Profile,6/18/2018,8076,0
G6XUXDYF09415SIH,ZH2HIYBA8DBKW6RV,Youngest Profile,3/29/2016,2850,1
YC5K67JZ2CXUSC3J,ZH2HIYBA8DBKW6RV,Youngest Profile,11/25/2014,3274,0
DL9O4JCSAJAZ5AEQ,ZH2HIYBA8DBKW6RV,Youngest Profile,11/3/2017,5311,0
HUQ256EBJAPF0EN8,5418H7K0E2XH7V97,Wide-Awake Dunes,12/18/2014,5374,1
NT91S8C5A64API7Z,5418H7K0E2XH7V97,Wide-Awake Dunes,12/1/2018,4921,0
L96J0TPDUI8OBVWM,5418H7K0E2XH7V97,Wide-Awake Dunes,12/5/2015,4965,0
CY0IBXUTW3I0ROUG,5418H7K0E2XH7V97,Wide-Awake Dunes,4/19/2017,7924,0
XJIEASD4TFMHZIIM,5418H7K0E2XH7V97,Wide-Awake Dunes,12/17/2018,9515,0
33AN2DU7JIC7T387,5418H7K0E2XH7V97,Wide-Awake Dunes,10/21/2018,7633,0
GP5CTI8IEG7F3WBG,5418H7K0E2XH7V97,Wide-Awake Dunes,1/29/2018,9753,0
UY4QEVVVZ25UOQSI,5418H7K0E2XH7V97,Wide-Awake Dunes,7/7/2017,1246,1
AKUTAZR6JTRZMNRM,5418H7K0E2XH7V97,Wide-Awake Dunes,11/25/2017,316,0
692MEM0J073JFO8C,5418H7K0E2XH7V97,Wide-Awake Dunes,7/7/2016,8615,0
NGOTB0LTG6MI6LPH,5418H7K0E2XH7V97,Wide-Awake Dunes,7/26/2016,3580,0
4BH23M22JYE9R1Z6,5418H7K0E2XH7V97,Wide-Awake Dunes,5/31/2017,3252,0
KEV6VBK4T1XEXVR9,5418H7K0E2XH7V97,Wide-Awake Dunes,6/26/2014,9379,1
1N9IUW2YDAFYJV8J,5418H7K0E2XH7V97,Wide-Awake Dunes,1/12/2018,5785,0
10AFIYPGKLFEUJK4,5418H7K0E2XH7V97,Wide-Awake Dunes,2/27/2015,5095,0
2VT5S8MHNUTD85HP,5418H7K0E2XH7V97,Wide-Awake Dunes,6/9/2014,8881,1
J6NNBJS8UIIUVYUG,5418H7K0E2XH7V97,Wide-Awake Dunes,4/1/2014,9713,1
7C5WJKEW6LD6HDLY,5418H7K0E2XH7V97,Wide-Awake Dunes,5/21/2016,9570,0
I0ZQ3GTU73CGL03E,5418H7K0E2XH7V97,Wide-Awake Dunes,11/23/2018,3304,0
VURBWGCBR29R5EEM,Q3VN4F98NILN7LXW,Yankee Morsels,4/29/2017,6322,0
4NY96LDWP4HP4MQA,Q3VN4F98NILN7LXW,Yankee Morsels,2/14/2016,6693,0
2RKHY0OHGPUFLLM8,Q3VN4F98NILN7LXW,Yankee Morsels,8/8/2017,4491,0
BSJQGSIPU6BH27VB,Q3VN4F98NILN7LXW,Yankee Morsels,2/21/2016,797,0
VAN5WADA2UF6652R,Q3VN4F98NILN7LXW,Yankee Morsels,9/18/2015,3686,0
ZE04I0O6005OTG0H,Q3VN4F98NILN7LXW,Yankee Morsels,11/26/2018,2607,1
1TK72SQAJ8AMRQZ3,Q3VN4F98NILN7LXW,Yankee Morsels,9/8/2016,2341,0
6JFPL3DS1PC0RLOI,Q3VN4F98NILN7LXW,Yankee Morsels,4/17/2018,7951,1
FTAWRIVMI443MIPJ,Q3VN4F98NILN7LXW,Yankee Morsels,7/4/2018,2509,0
VS1I3MBUTUL4Q81F,Q3VN4F98NILN7LXW,Yankee Morsels,10/28/2018,7944,0
BVMSN41YFZCVMT7V,Q3VN4F98NILN7LXW,Yankee Morsels,5/10/2016,5380,0
H6YV00CL9B2PTRJW,Q3VN4F98NILN7LXW,Yankee Morsels,8/25/2018,4214,0
7WMB3L0KC7E7OFEJ,Q3VN4F98NILN7LXW,Yankee Morsels,2/18/2016,615,0
9CV0UC97F27ZR4OY,Q3VN4F98NILN7LXW,Yankee Morsels,10/21/2015,5046,0
NNSI7UQN8QUYLH2T,Q3VN4F98NILN7LXW,Yankee Morsels,4/5/2016,4259,0
XHOZW9IWBCQKJN54,Q3VN4F98NILN7LXW,Yankee Morsels,6/3/2015,6830,0
4ESUZTFK9H7TIYHE,Q3VN4F98NILN7LXW,Yankee Morsels,5/13/2015,7772,0
UEGUAT8YBJ26SSW0,Q3VN4F98NILN7LXW,Yankee Morsels,1/28/2015,1177,0
WOQIC90ACJNZ9KLU,Q3VN4F98NILN7LXW,Yankee Morsels,3/6/2018,5946,0
WQU7O64VBU3OEBOB,Q3VN4F98NILN7LXW,Yankee Morsels,4/19/2014,5682,0
MNWLP13DY1373DGL,Q3VN4F98NILN7LXW,Yankee Morsels,10/9/2014,3043,0
86Y5HGEF39R2BSSW,Q3VN4F98NILN7LXW,Yankee Morsels,10/29/2014,6292,1
HXATDHX9B7UIECQP,Q3VN4F98NILN7LXW,Yankee Morsels,3/14/2015,5517,1
NG2T19CBZH9KKKIJ,Q3VN4F98NILN7LXW,Yankee Morsels,4/18/2016,144,0
MHFGA3Y9QUEF91DR,Q3VN4F98NILN7LXW,Yankee Morsels,7/12/2014,3779,0
ZGHDVECPQ090PBZ0,Q3VN4F98NILN7LXW,Yankee Morsels,10/9/2018,7231,0
5OKJH2LSOJWBWZCV,Q3VN4F98NILN7LXW,Yankee Morsels,8/25/2017,9391,0
O8G0AHK90HWTYLKF,LI4DO7WOEAWNX17Y,Various Campsites,7/9/2015,6155,1
RTPD35R4JYNM2X3G,LI4DO7WOEAWNX17Y,Various Campsites,8/20/2017,9497,0
PASL5J7GPNZW5N1O,LI4DO7WOEAWNX17Y,Various Campsites,7/17/2016,4853,0
346DUCWWLZDIOH8V,LI4DO7WOEAWNX17Y,Various Campsites,5/25/2018,8329,0
09RE4J7CK7BQVE8I,LI4DO7WOEAWNX17Y,Various Campsites,10/11/2018,7554,0
0909QS0QHFDB6VJ5,LI4DO7WOEAWNX17Y,Various Campsites,4/22/2017,9299,0
5N1VUA60ILGQU0A0,LI4DO7WOEAWNX17Y,Various Campsites,6/10/2014,2603,0
RODB1B8DAKSRR9G1,LI4DO7WOEAWNX17Y,Various Campsites,4/19/2016,6575,1
G3TPOHYSZOHK18S9,LI4DO7WOEAWNX17Y,Various Campsites,11/21/2017,6649,0
RHE1JFWCJR96VZRO,LI4DO7WOEAWNX17Y,Various Campsites,3/5/2017,3963,0
B6H5SOH13KKKOLDP,LI4DO7WOEAWNX17Y,Various Campsites,8/9/2017,7606,0
Y9VBCIGEJUC949UR,LI4DO7WOEAWNX17Y,Various Campsites,11/14/2018,3734,0
AIUXEMDXBY3X1XLJ,LI4DO7WOEAWNX17Y,Various Campsites,11/9/2018,9311,0
09CDTG178MJY26SK,LI4DO7WOEAWNX17Y,Various Campsites,2/15/2015,7285,0
IOJCZKX60NWAF77K,ZPXORMEYCEAWYVH8,260-Member Nurse,12/1/2015,3518,0
S2XZHW3JEA6IOFQ1,ZPXORMEYCEAWYVH8,260-Member Nurse,10/25/2018,7647,0
91PARJ9VWPFLACAJ,ZPXORMEYCEAWYVH8,260-Member Nurse,9/18/2015,5496,0
8P7Y01TXWK3Y5D96,ZPXORMEYCEAWYVH8,260-Member Nurse,8/25/2015,6270,0
022J9KPQVBPJ4U2X,ZPXORMEYCEAWYVH8,260-Member Nurse,7/11/2016,9364,0
FIPML4ML2KNY0D4W,ZPXORMEYCEAWYVH8,260-Member Nurse,8/8/2016,8620,0
TXX8O4COJB2VZAYE,ZPXORMEYCEAWYVH8,260-Member Nurse,2/17/2018,9498,0
7KSKNP8M9JMUZK0B,ZPXORMEYCEAWYVH8,260-Member Nurse,5/27/2015,7605,0
EI9BMH7816O0N9XW,ZPXORMEYCEAWYVH8,260-Member Nurse,9/19/2018,5364,1
60AJNOUYYE5ERF4I,ZPXORMEYCEAWYVH8,260-Member Nurse,5/19/2017,2543,0
V3YQDFSJ7B44I2AR,ZPXORMEYCEAWYVH8,260-Member Nurse,3/29/2016,458,0
M2VEEFVJDKSITQNP,ZPXORMEYCEAWYVH8,260-Member Nurse,10/16/2017,1399,1
341C25B7GMHTFYZT,ZPXORMEYCEAWYVH8,260-Member Nurse,7/9/2014,9045,1
RBTIEQVM880ITKAZ,ZPXORMEYCEAWYVH8,260-Member Nurse,3/29/2016,8857,0
FSCPMW08UPT1UPNM,ZPXORMEYCEAWYVH8,260-Member Nurse,7/15/2014,4898,1
VLDE7PDBU977XLF5,ZPXORMEYCEAWYVH8,260-Member Nurse,10/30/2015,9112,0
B1FCKOK5VCM1QAOI,ZPXORMEYCEAWYVH8,260-Member Nurse,7/22/2018,9020,0
BL29N2AH4ZWGG4AR,JPC809DRJ4SZCJKN,Charitable Mariano,11/15/2014,3321,0
14QWUNUGDSG0UF3J,JPC809DRJ4SZCJKN,Charitable Mariano,1/5/2014,2442,0
XMBJ82DUNYVGTXKR,JPC809DRJ4SZCJKN,Charitable Mariano,3/11/2015,1478,0
DTJNL5W424U3LJDO,JPC809DRJ4SZCJKN,Charitable Mariano,4/18/2014,2899,1
EJY6DENSB519N85K,JPC809DRJ4SZCJKN,Charitable Mariano,12/22/2016,9359,1
E3MSA8CKN84R6VU0,JPC809DRJ4SZCJKN,Charitable Mariano,2/24/2015,2854,0
3GLMSE8X2DME6K4V,JPC809DRJ4SZCJKN,Charitable Mariano,2/18/2018,4270,0
1PXDQISQH1KZTQ4Y,JPC809DRJ4SZCJKN,Charitable Mariano,1/9/2016,9898,1
68XL935NCXFM9IEJ,JPC809DRJ4SZCJKN,Charitable Mariano,2/10/2015,751,0
N6079EX3NB0KOTSO,JPC809DRJ4SZCJKN,Charitable Mariano,6/5/2014,8400,0
TEPCJ5PEX29693GF,JPC809DRJ4SZCJKN,Charitable Mariano,3/5/2018,4948,0
XJ6JXTDR2DN5D0K0,JPC809DRJ4SZCJKN,Charitable Mariano,4/11/2017,508,0
6R1ZXYZPKV705C7I,JPC809DRJ4SZCJKN,Charitable Mariano,9/8/2017,8656,0
PQVIW5K2IN1DTK94,JPC809DRJ4SZCJKN,Charitable Mariano,3/21/2016,9911,0
OZ3QLAQUIZHJKGD2,JPC809DRJ4SZCJKN,Charitable Mariano,5/20/2016,8600,1
F02TE0AWHFNPFA8F,JPC809DRJ4SZCJKN,Charitable Mariano,11/25/2017,8215,0
1EUZ4895A6HK5XU1,JPC809DRJ4SZCJKN,Charitable Mariano,5/19/2014,4849,0
0VTU0M458LXJY7O1,JPC809DRJ4SZCJKN,Charitable Mariano,10/16/2017,4910,1
39CC8F8RZ05NHIWD,JPC809DRJ4SZCJKN,Charitable Mariano,4/27/2015,299,0
IE88ZEBY0K2RI5K8,JPC809DRJ4SZCJKN,Charitable Mariano,1/13/2016,7013,0
4LIKZL418T676C1Z,FEVN0VVYK6PXX5M2,British-American Locker-Room,9/29/2017,7061,0
OX44HS7SKFSZA9SO,FEVN0VVYK6PXX5M2,British-American Locker-Room,3/8/2017,4757,0
S7Y5Z1NQNKWWTKYY,FEVN0VVYK6PXX5M2,British-American Locker-Room,9/9/2014,2019,0
DLN2XU70GBMVINF3,FEVN0VVYK6PXX5M2,British-American Locker-Room,10/31/2016,8230,0
YHIZXR64POYS73OK,FEVN0VVYK6PXX5M2,British-American Locker-Room,3/26/2016,8571,0
KVW0FKQ7OC1NTIA1,FEVN0VVYK6PXX5M2,British-American Locker-Room,9/22/2015,8649,0
5QZSOH2U38RM3A11,FEVN0VVYK6PXX5M2,British-American Locker-Room,2/25/2017,7513,0
IOI6JOC0LRMBHWD0,FEVN0VVYK6PXX5M2,British-American Locker-Room,8/26/2017,929,0
II9Y8K1CREHQEZHG,FEVN0VVYK6PXX5M2,British-American Locker-Room,5/28/2016,7644,0
48W2W5Z4B276MWM7,FEVN0VVYK6PXX5M2,British-American Locker-Room,11/12/2017,5930,0
YT8YWUMQSMF3L5RU,FEVN0VVYK6PXX5M2,British-American Locker-Room,10/27/2014,2420,1
1FERBTC1QD0PDMBJ,FEVN0VVYK6PXX5M2,British-American Locker-Room,3/12/2017,1165,0
U0UU3792WC9GAU2E,FEVN0VVYK6PXX5M2,British-American Locker-Room,1/5/2014,3862,0
T7R81TLQRD78OJJM,FEVN0VVYK6PXX5M2,British-American Locker-Room,2/20/2017,8617,0
R4XFGHMOX8T1TNAH,FEVN0VVYK6PXX5M2,British-American Locker-Room,1/17/2018,6165,0
K9T7JFF7UYUXVUTL,FEVN0VVYK6PXX5M2,British-American Locker-Room,6/20/2015,9131,0
5SO2QATAIQC0TMAB,FEVN0VVYK6PXX5M2,British-American Locker-Room,2/3/2015,1124,0
Q7UNBMM2AXWZOK0R,FEVN0VVYK6PXX5M2,British-American Locker-Room,9/10/2014,9836,0
PGEQU53GOKWBJPPM,FEVN0VVYK6PXX5M2,British-American Locker-Room,5/18/2016,2229,1
YUJZVZM3FOMJIX1F,FEVN0VVYK6PXX5M2,British-American Locker-Room,4/27/2014,2141,1
ISHT96C754JTYXVX,FEVN0VVYK6PXX5M2,British-American Locker-Room,4/12/2016,5126,1
MSTDJ8PTJB0SB30B,FEVN0VVYK6PXX5M2,British-American Locker-Room,5/6/2017,414,1
4FW8E4CWVEL29MV7,FEVN0VVYK6PXX5M2,British-American Locker-Room,10/24/2015,2560,0
80SB6XN8J2DETSCO,FEVN0VVYK6PXX5M2,British-American Locker-Room,4/6/2015,9291,0
1M7GV02I46M7K0WU,FEVN0VVYK6PXX5M2,British-American Locker-Room,5/8/2018,7554,0
8W7W2CF4QSADS6RW,FEVN0VVYK6PXX5M2,British-American Locker-Room,11/14/2016,9557,0
0P5K6ZHRDK2K27GX,BP0SPCBK06R0ABG7,Sour Ashley,12/19/2016,8145,0
RSDDU1L34VGR3YTG,BP0SPCBK06R0ABG7,Sour Ashley,4/28/2016,3796,0
3BZQZIMF8OX9K46G,BP0SPCBK06R0ABG7,Sour Ashley,1/23/2014,6430,0
PELKGBDFSSZCD7I0,BP0SPCBK06R0ABG7,Sour Ashley,8/4/2016,5082,0
VTN2QVGPJYBCR7YO,BP0SPCBK06R0ABG7,Sour Ashley,11/20/2015,6775,0
B583RKBIPMQ2290K,BP0SPCBK06R0ABG7,Sour Ashley,2/25/2017,9667,0
C427Z0K2K2018DRG,BP0SPCBK06R0ABG7,Sour Ashley,6/21/2018,5407,0
4L9L06TIBT0WA4T3,BP0SPCBK06R0ABG7,Sour Ashley,10/12/2016,1788,0
WAJV072YXIGWT7QT,BP0SPCBK06R0ABG7,Sour Ashley,8/5/2014,6398,0
4X28P69SAS4XVOLG,BP0SPCBK06R0ABG7,Sour Ashley,4/30/2018,8447,0
RF9TRKD3RNTACK60,BP0SPCBK06R0ABG7,Sour Ashley,6/3/2014,7248,0
WM7WCFG8BDXMTD6U,BP0SPCBK06R0ABG7,Sour Ashley,1/13/2015,5787,0
6YQ0C4FHEVP8CKNR,BP0SPCBK06R0ABG7,Sour Ashley,7/23/2017,1233,0
HLN3DPUP8JTTRKYY,BP0SPCBK06R0ABG7,Sour Ashley,3/30/2015,4321,0
PSAFPQ1Z7YRV6KZA,BP0SPCBK06R0ABG7,Sour Ashley,2/24/2018,5012,0
JB3SJPYZJR0VPS11,BP0SPCBK06R0ABG7,Sour Ashley,7/20/2017,6106,0
UTTTMZ0I03R63EU1,Q9E1PPRX3I47BBQY,Horse-Playing $56,3/25/2015,8737,1
AHYACQDHET6MQGNK,Q9E1PPRX3I47BBQY,Horse-Playing $56,5/5/2017,5411,0
5TVMJ13ZJ9T7GZ12,Q9E1PPRX3I47BBQY,Horse-Playing $56,5/27/2014,8345,0
YUM14WOOWKKPIA7M,Q9E1PPRX3I47BBQY,Horse-Playing $56,11/4/2015,9925,0
NJWFMPBZKQWVX114,Q9E1PPRX3I47BBQY,Horse-Playing $56,3/29/2014,4266,1
FBQ3I8SJ0HIL4II3,Q9E1PPRX3I47BBQY,Horse-Playing $56,12/16/2015,3128,0
VHMBWMO4TZ8DN9QT,Q9E1PPRX3I47BBQY,Horse-Playing $56,2/11/2017,7652,0
SZ588CGCJ7D56QB3,Q9E1PPRX3I47BBQY,Horse-Playing $56,6/14/2018,9615,0
KSMXEXM1S273R3VM,Q9E1PPRX3I47BBQY,Horse-Playing $56,10/29/2017,3638,0
VFNY0ROVBRIOLQTT,Q9E1PPRX3I47BBQY,Horse-Playing $56,9/11/2014,2065,0
HFUS5QH905PYKOMW,Q9E1PPRX3I47BBQY,Horse-Playing $56,7/27/2017,8337,0
NC7SR3AMRDCTL8YZ,Q9E1PPRX3I47BBQY,Horse-Playing $56,8/31/2015,2147,0
IRRAY1HGLR4N1SOG,Q9E1PPRX3I47BBQY,Horse-Playing $56,12/25/2014,6871,0
ZVJXX74IWUT9WX4J,Q9E1PPRX3I47BBQY,Horse-Playing $56,8/1/2017,3222,1
0MQXE9WIUW1AEY4Q,Q9E1PPRX3I47BBQY,Horse-Playing $56,1/5/2016,2286,1
M7KT8JGWRSTLI573,Q9E1PPRX3I47BBQY,Horse-Playing $56,3/22/2017,3371,0
PHQWJLMN7EL60K00,Q9E1PPRX3I47BBQY,Horse-Playing $56,6/28/2016,348,0
9FM8Q61P832EEWXL,Q9E1PPRX3I47BBQY,Horse-Playing $56,3/8/2015,1229,0
3LHBPGE60OKQ30F9,Q9E1PPRX3I47BBQY,Horse-Playing $56,1/15/2017,7551,0
MWDKJV3C9SV4G4WG,Q9E1PPRX3I47BBQY,Horse-Playing $56,7/7/2015,2819,0
DXRJTDHF1XDNMVBH,7RAYOD2ICR0WYNWV,Racial Carbine,5/8/2015,7852,0
1KF7LGJD9H70S5ZW,7RAYOD2ICR0WYNWV,Racial Carbine,1/4/2016,6160,0
R4B7944ARLTAJ5FV,7RAYOD2ICR0WYNWV,Racial Carbine,5/24/2018,9773,0
9LSWKT42WAYV0J25,7RAYOD2ICR0WYNWV,Racial Carbine,3/5/2015,6998,0
ZPPQO7L2H0XLO0C0,7RAYOD2ICR0WYNWV,Racial Carbine,11/17/2015,1299,0
5438DXQJIWFK4TMT,7RAYOD2ICR0WYNWV,Racial Carbine,8/27/2018,4991,0
90I8PWC780EJVRL6,7RAYOD2ICR0WYNWV,Racial Carbine,8/22/2018,359,0
GYIJ42QTVMEHRD56,7RAYOD2ICR0WYNWV,Racial Carbine,6/23/2016,5457,0
3Y5JN5QSJQQZ77NZ,7RAYOD2ICR0WYNWV,Racial Carbine,10/2/2017,7059,0
9KCKFN68BUPQKJ3J,7RAYOD2ICR0WYNWV,Racial Carbine,8/29/2014,6017,0
W6P4YK0P2SPK0U8Q,7RAYOD2ICR0WYNWV,Racial Carbine,5/16/2017,1037,0
0LZUPU1JYZWCPD61,7RAYOD2ICR0WYNWV,Racial Carbine,7/3/2017,1315,0
56GA6EZGO9VD1KG1,7RAYOD2ICR0WYNWV,Racial Carbine,8/29/2016,9338,0
NNYCJW4S4CL3FWNQ,7RAYOD2ICR0WYNWV,Racial Carbine,5/31/2018,3788,0
0ZQVMXQ8SPXH4J2Q,7RAYOD2ICR0WYNWV,Racial Carbine,9/22/2014,7885,1
JOOC6HJWQ15Y75DL,7RAYOD2ICR0WYNWV,Racial Carbine,3/31/2016,8865,0
80HK6JZ61V8Z543O,7RAYOD2ICR0WYNWV,Racial Carbine,6/26/2015,4446,0
41YRYV1PTAKCZFT5,7RAYOD2ICR0WYNWV,Racial Carbine,3/12/2017,4835,0
G5ZT4R9WG2TP3Q31,7RAYOD2ICR0WYNWV,Racial Carbine,7/26/2018,7261,0
YH1NMB7ZCM45FYOK,7RAYOD2ICR0WYNWV,Racial Carbine,11/3/2014,3276,0
3GTWDFI0AJW4MO48,7RAYOD2ICR0WYNWV,Racial Carbine,2/26/2014,8639,1
Q59PXKWKVE7WK14Z,7RAYOD2ICR0WYNWV,Racial Carbine,10/29/2017,7570,0
H44KBVIZ8HOXEF6S,7RAYOD2ICR0WYNWV,Racial Carbine,4/18/2014,7250,0
PD5G38W33HEOX3RJ,PUD7NS1UGM5091U8,Imperious Rhenium,5/5/2017,5768,0
BNNTTCA9GENR7I3B,PUD7NS1UGM5091U8,Imperious Rhenium,5/22/2017,3449,0
9AYF6AANPBIB2060,PUD7NS1UGM5091U8,Imperious Rhenium,10/1/2016,7566,0
MQDHOFCW4F55EAJA,PUD7NS1UGM5091U8,Imperious Rhenium,7/13/2014,5303,0
J7YXUU3NFANV7KNB,PUD7NS1UGM5091U8,Imperious Rhenium,11/18/2017,6717,0
MGMGOU7E6ESGYTG2,PUD7NS1UGM5091U8,Imperious Rhenium,2/27/2015,3342,0
UADBV2PBT4DI3U8F,PUD7NS1UGM5091U8,Imperious Rhenium,8/14/2015,4970,0
XQCDG4ELT7K8W8JJ,PUD7NS1UGM5091U8,Imperious Rhenium,11/8/2017,6088,0
1N0OIYRSOPSCOSBG,PUD7NS1UGM5091U8,Imperious Rhenium,10/25/2015,8572,0
SH8V2L7QGL4RPMHP,PUD7NS1UGM5091U8,Imperious Rhenium,11/10/2016,7621,0
TL7TW3LWMBEO3WQN,PUD7NS1UGM5091U8,Imperious Rhenium,1/6/2014,5468,0
VZI6G3X78WJADZ9Z,PUD7NS1UGM5091U8,Imperious Rhenium,8/2/2014,4959,0
OCHVDBPTAA1Y1ZTX,PUD7NS1UGM5091U8,Imperious Rhenium,2/22/2018,6508,0
JR348F8KUF69S5QC,PUD7NS1UGM5091U8,Imperious Rhenium,4/5/2018,926,0
CYE3CH0I4V8U0A9J,PUD7NS1UGM5091U8,Imperious Rhenium,12/27/2014,9991,0
6AW3EF4OE14FX9CF,PUD7NS1UGM5091U8,Imperious Rhenium,6/2/2015,4376,0
U0SNRE3FJ9JVYEWS,WZ51H9ZZHN80EMKZ,Faier Partners,4/24/2016,5041,0
L588T2IPQQF0RZFD,WZ51H9ZZHN80EMKZ,Faier Partners,7/20/2014,6515,0
JAOOY57O7RERXZRH,WZ51H9ZZHN80EMKZ,Faier Partners,4/10/2015,2816,0
C9LGYCCU49K2CWWU,WZ51H9ZZHN80EMKZ,Faier Partners,6/5/2014,6472,0
IYLAOZPVEKJGCPZ1,WZ51H9ZZHN80EMKZ,Faier Partners,5/21/2016,8293,0
WXQPQWI72N9HG4YF,WZ51H9ZZHN80EMKZ,Faier Partners,2/25/2015,929,0
SP9OUXCPGQFFQ0G0,WZ51H9ZZHN80EMKZ,Faier Partners,9/19/2018,5672,0
F7VSSMG019I4E0VW,WZ51H9ZZHN80EMKZ,Faier Partners,7/29/2016,1525,0
4SVCBUFOTJ2LLITM,WZ51H9ZZHN80EMKZ,Faier Partners,10/24/2017,5335,0
KGGMFP97M2OK876E,WZ51H9ZZHN80EMKZ,Faier Partners,11/21/2017,6867,0
GMVFMEVD4O44YT36,WZ51H9ZZHN80EMKZ,Faier Partners,9/23/2017,9219,0
UJ8VZZZT2PUK8S7T,5WOU2IW27MB8S6HA,Municipal Retirement,10/16/2016,5527,0
O96SWUOK1RZ1WCCA,5WOU2IW27MB8S6HA,Municipal Retirement,9/17/2017,5442,0
78SSU4XKK4FMIWC4,5WOU2IW27MB8S6HA,Municipal Retirement,11/3/2016,868,1
NUMB2W2Q696VFMWM,5WOU2IW27MB8S6HA,Municipal Retirement,11/6/2015,8860,1
HY5TMV9KQ0YJIWQI,5WOU2IW27MB8S6HA,Municipal Retirement,2/28/2016,4041,0
